acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
0.0649755075573921,-0.735980212688446,0.6755276918411255,-0.006365105509757996,-0.0018551847897469997,-0.0004444113001227379,2023-04-04 11:33:45.837070,6.1
0.0671575218439102,-0.6930420398712158,0.6772335171699524,-0.005103126168251038,-0.00757589191198349,0.00256605027243495,2023-04-04 11:33:46.364798,6.6
0.0688546448945999,-0.6954542398452759,0.6779646277427673,-0.0022606253623962402,-0.006192841567099094,0.0021398458629846573,2023-04-04 11:33:46.915594,7.2
0.0678848549723625,-0.6930420398712158,0.6806452870368958,-0.0019202977418899536,-0.005395923275500536,0.0020786169916391373,2023-04-04 11:33:47.466455,7.7
0.0676424130797386,-0.6930420398712158,0.6808890104293823,-0.005890935659408569,-0.004479625727981329,0.001162318978458643,2023-04-04 11:33:48.001725,8.2
0.0686121881008148,-0.6930420398712158,0.6840570569038391,-4.945695400238037e-05,-0.0034395111724734306,0.0032155783846974373,2023-04-04 11:33:48.552226,8.8
0.0661877319216728,-0.692077100276947,0.6838133931159973,-0.006431907415390015,-0.004282602574676275,0.0022401041351258755,2023-04-04 11:33:49.076302,9.3
0.0664301812648773,-0.6942481398582458,0.6813763976097107,-0.006090238690376282,-0.005060190800577402,0.002222988288849592,2023-04-04 11:33:49.627052,9.9
0.0669150725007057,-0.6959366798400879,0.6808890104293823,-0.007311969995498657,-0.0038384604267776012,0.0019175559282302856,2023-04-04 11:33:50.177963,10.4
0.0683697462081909,-0.6961779594421387,0.6808890104293823,-0.005479365587234497,-0.0038384604267776012,0.001306690275669098,2023-04-04 11:33:50.718959,11.0
0.0669150725007057,-0.6944893598556519,0.6825948357582092,-0.004436224699020386,-0.0019036782905459404,0.0030649323016405106,2023-04-04 11:33:51.254883,11.5
0.0676424130797386,-0.6949718594551086,0.6816201210021973,-0.00406135618686676,-0.005475275218486786,0.0033137197606265545,2023-04-04 11:33:51.805584,12.0
0.0676424130797386,-0.6944893598556519,0.6825948357582092,-0.00497765839099884,-0.005475275218486786,0.0023974222131073475,2023-04-04 11:33:52.356604,12.6
0.0671575218439102,-0.6944893598556519,0.6811327338218689,-0.003931030631065369,-0.005623361095786095,0.0035187113098800182,2023-04-04 11:33:52.911660,13.1
0.0690970867872238,-0.6947305798530579,0.6838133931159973,-0.007535293698310852,-0.004948785994201899,0.0022224425338208675,2023-04-04 11:33:53.466583,13.7
0.0673999637365341,-0.6935244798660278,0.6823511719703674,-0.0004580169916152954,-0.003292436245828867,0.0006317286752164364,2023-04-04 11:33:54.003986,14.2
0.0688546448945999,-0.6937656402587891,0.6825948357582092,-0.0037763118743896484,-0.0037732012569904327,0.0023771394044160843,2023-04-04 11:33:54.554739,14.8
0.0673999637365341,-0.6882175207138062,0.6825948357582092,-0.0013237446546554565,-0.0024260515347123146,0.0008115516975522041,2023-04-04 11:33:55.106243,15.3
0.0661877319216728,-0.6877350211143494,0.6789394617080688,-0.002231001853942871,-0.0032309461385011673,0.0025913454592227936,2023-04-04 11:33:55.657155,15.9
0.0649755075573921,-0.6874938011169434,0.6769898533821106,-0.0016519427299499512,-0.004014058969914913,0.003080336842685938,2023-04-04 11:33:56.207970,16.4
0.0661877319216728,-0.6882175207138062,0.6765024065971375,-0.001051783561706543,-0.0029894625768065453,0.0020767683163285255,2023-04-04 11:33:56.742419,17.0
0.0666726231575012,-0.6879762411117554,0.6750403046607971,0.00012390315532684326,-0.005582420155405998,0.0014220899902284145,2023-04-04 11:33:57.297443,17.5
0.0659452900290489,-0.6886999607086182,0.674552857875824,0.0013159215450286865,-0.003634932916611433,0.0019450066611170769,2023-04-04 11:33:57.851261,18.1
0.0669150725007057,-0.6870113015174866,0.6743091940879822,0.0007320195436477661,-0.0020324685610830784,0.0018751309253275394,2023-04-04 11:33:58.402385,18.6
0.0647330582141876,-0.6882175207138062,0.6733344197273254,-0.0010941773653030396,-0.003155827522277832,-4.305969923734665e-06,2023-04-04 11:33:58.953158,19.2
0.0657028406858444,-0.6877350211143494,0.6743091940879822,0.00222034752368927,-0.0036562862806022167,0.0011869403533637524,2023-04-04 11:33:59.501550,19.7
0.0652179569005966,-0.6884586811065674,0.673821747303009,-0.0008415132761001587,-0.0032341191545128822,0.0023233401589095592,2023-04-04 11:34:00.052397,20.3
0.0669150725007057,-0.6872525811195374,0.6740654706954956,-0.0002936124801635742,-0.00043372297659516335,0.0019960724748671055,2023-04-04 11:34:00.597666,20.8
0.0673999637365341,-0.6884586811065674,0.6752839684486389,-0.0003090500831604004,-0.002756049856543541,0.002260122913867235,2023-04-04 11:34:01.136309,21.4
0.0649755075573921,-0.6872525811195374,0.673821747303009,-0.00300656259059906,-0.003610627492889762,0.002222137525677681,2023-04-04 11:34:01.691346,21.9
0.0661877319216728,-0.6877350211143494,0.6740654706954956,0.0006366819143295288,-0.0019837385043501854,0.0018730079755187035,2023-04-04 11:34:02.246405,22.5
0.0654603987932205,-0.6894236207008362,0.673821747303009,-1.0371208190917969e-05,-0.002498029265552759,0.0015203733928501606,2023-04-04 11:34:02.797134,23.0
0.0666726231575012,-0.6886999607086182,0.6752839684486389,0.00027008354663848877,-0.003936451859772205,0.0017599030397832394,2023-04-04 11:34:03.335736,23.6
