,time,acc_magnitude,elapsed,speed
1479,11:48:18.891216,0.981779602590414,879.1,857.746376198791
1480,11:48:19.486586,0.9816080301119283,879.7,858.3353410168583
1481,11:48:20.082627,0.9826803706043922,880.3,858.9249492392208
1482,11:48:20.679206,0.9809226735777695,880.9,859.5135028433675
1483,11:48:21.276628,0.9816504447685394,881.5,860.1024931102287
1484,11:48:21.878477,0.9825505115528461,882.1,860.6920234171604
1485,11:48:22.475906,0.9826505818147141,882.7,861.2816137662493
1486,11:48:23.074713,0.980839452830621,883.3,861.8701174379476
1487,11:48:23.663368,0.980951090719799,883.9,862.4586880923795
1488,11:48:24.251488,0.9809952119588745,884.5,863.0472852195549
1489,11:48:24.833761,0.9799846113056022,885.1,863.6352759863382
1490,11:48:25.432185,0.9821491416070613,885.7,864.2245654713025
1491,11:48:26.019191,0.9826854754933587,886.3,864.8141767565985
1492,11:48:26.566272,0.9826320665146533,886.8,865.3054927898559
1493,11:48:27.107289,0.9816201502560512,887.3,865.7963028649839
1494,11:48:27.693155,0.9811374231387251,887.9,866.3849853188672
1495,11:48:28.276797,0.98197994144673,888.5,866.9741732837352
1496,11:48:28.870208,0.9823362463952068,889.1,867.5635750315724
1497,11:48:29.457202,0.9819475890399704,889.7,868.1527435849964
1498,11:48:30.003157,0.9846580753138314,890.2,868.6450726226533
1499,11:48:30.546903,0.9817096949740604,890.8,869.2340984396376
1500,11:48:31.135968,0.9820521512037106,891.4,869.8233297303599
1501,11:48:31.726316,0.9793372626178823,892.0,870.4109320879306
1502,11:48:32.323507,0.9827229074050653,892.6,871.0005658323737
1503,11:48:32.915409,0.9820980281447632,893.2,871.5898246492605
1504,11:48:33.512573,0.9820082787617485,893.7,872.0808287886414
1505,11:48:34.111997,0.9827735128131191,894.3,872.6704928963292
1506,11:48:34.698777,0.981197810800634,894.9,873.2592115828096
1507,11:48:35.295962,0.9891694724676238,895.5,873.8527132662902
1508,11:48:35.890280,0.9645233168162349,896.1,874.43142725638
1509,11:48:36.482844,0.9824323232122283,896.7,875.0208866503073
1510,11:48:37.080338,0.983989071836756,897.3,875.6112800934093
1511,11:48:37.677634,0.982489863037592,897.9,876.2007740112318
1512,11:48:38.274907,0.9828775474985767,898.5,876.7905005397309
1513,11:48:38.877383,0.9834359288937354,899.1,877.3805620970672
1514,11:48:39.471801,1.0264646194986558,899.7,877.9964408687665
1515,11:48:40.072456,0.9819173446241832,900.3,878.5855912755409
1516,11:48:40.672115,0.9826916443135341,900.9,879.175206262129
1517,11:48:41.269054,0.9828650234073745,901.5,879.7649252761735
1518,11:48:41.866308,0.9835775686625909,902.1,880.355071817371
1519,11:48:42.467652,0.9833765615039122,902.7,880.9450977542734
1520,11:48:43.054671,0.9847605431043421,903.3,881.535954080136
1521,11:48:43.645605,0.9848877836113038,903.9,882.1268867503028
1522,11:48:44.247120,0.9837783878593412,904.5,882.7171537830184
1523,11:48:44.839280,0.9831773745976398,905.1,883.307060207777
1524,11:48:45.436549,0.9823106336864225,905.7,883.8964465879889
